"A"||"A"|||15|20|25|25|36|50||16||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|2|5|10|0|0.1|0.2|0|0.1|0.2|0|0.1|0.2|0.2|0.6|1.2|2|4.1|10|59|68|76||35|||33||22|27|32|0|0|0|1.5|2.5|3.5||||1.24|1.28|1.33||||1.41|1.45|1.52|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||28.3|30.9|33.1|13|16.7|20.3|47|49|51|3|4.2|6|35|43|50|15|19|22|13|20|26|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.2|2|18.4|22.5|26.6||||14.6|19.7|25.6|5.6|6.1|6.5|5.6|5.8|6.5|||||||4.7|6.6|8.8|||||||||||||||||||||"21905276"|"64605874"
"Bt1"||"B"||1|25|36|50|61|99|122||63||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|5|10|0|0|0.1|0|0|0.1|0|0.1|0.2|0.1|0.6|1.2|2|4.3|10|55|63|71||31|||32||27|32|35|0|0|0|1|1.5|3||||1.32|1.36|1.39||||1.54|1.58|1.62|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.4|32.4|34.4|15.9|19.2|22.5|45|46|48|3|5.1|6|39|45|51|19|23|25|18|24|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|21.7|25.7|28.7||||18.8|24.1|28.5|5.6|6.5|7.3|5.6|6.2|6.5|||||||2.7|5.5|8.8|||||||||||||||||||||"21905276"|"64605875"
"Bt2"||"B"||2|61|99|122|112|142|180||43||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|5|10|0|0|0.1|0|0|0.1|0|0.1|0.2|0.1|0.6|1.2|2|4.3|10|55|62|70||31|||31||27|33|35|0|0|0|0.7|0.9|1.5||||1.36|1.4|1.43||||1.59|1.63|1.67|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.4|32.7|33.7|16|19.6|21.4|44|45|46|3|5.2|6|38|45|48|19|23|25|17|24|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|21.4|25.9|27.9||||19.7|24.6|26.4|6.1|6.7|7.3|5.6|6.4|7.3|||||||2.6|4.8|6.9|||||||||||||||||||||"21905276"|"64605876"
"C"||"C"|||112|142|180|200|200|200||58||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|89|97|100|2|6|12|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.3|0.8|1.5|2|4.8|12|53|64|76||32|||32||20|30|35|0|0|0|0.5|0.7|1||||1.36|1.38|1.41||||1.56|1.58|1.64|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||27.2|31.4|33.2|11.7|17.4|20.5|44|46|46|3|4.6|6|32|42|47|13|21|25|10|22|28|".49"|".49"|0|0|3|0|0|0|0|0|0|0|0.2|2|16.2|23.6|27.5||||14.4|22.9|66.5|6.1|7.2|7.8|5.6|6.9|7.3|||||||0.5|3.1|6.6|||||||||||||||||||||"21905276"|"64605872"
"Bt1"||"B"||1|30|46|61|76|94|102||48||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|91|98|100|1|3|4|0|0|0.2|0|0.3|0.5|0.1|0.3|0.5|0.3|0.5|0.8|1|1.9|4|42|53|64||18|||35||35|44|55|0|0|0|1|1.5|2||||1.27|1.34|1.4||||1.65|1.72|1.74|2.65|0.42|0.91|1.41|0.13|0.15|0.19||||29.3|32.3|35.4|19.8|25.1|31.3|45|47|49|6|8.7|9|47|57|68|25|32|40|24|36|47|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.3|2|26.8|33.1|40.5||||24.1|31.2|40.4|5.6|6.7|7.3|5.6|6.3|7.3|||||||3.3|5.8|9.8|||||||||||||||||||||"21905277"|"64605879"
"Bt2"||"B"||2|76|94|102|91|135|150||41||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|98|100|1|3|4|0|0.1|0.2|0|0.3|0.5|0.1|0.3|0.5|0.3|0.5|0.8|1|1.8|4|52|58|64||18|||40||35|39|45|0|0|0|0.5|1|1.5||||1.35|1.38|1.42||||1.68|1.71|1.79|2.65|0.42|0.91|1.41|0.14|0.17|0.19||||32.9|34.4|36.4|19.9|22.7|26.5|44|46|47|6|7.5|9|46|52|59|25|28|33|25|31|38|".37"|".37"|0|0|2|0|0|0|0|0|0|0|0.3|2|26.2|29.4|33.8||||24.7|28.6|72.8|6.1|7.1|7.8|6.1|6.7|7.8|||||||1.7|4.1|7.5|||||||||||||||||||||"21905277"|"64605880"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|98|100|1|4|6|0|0.1|0.2|0|0.2|0.4|0.1|0.3|0.5|0.3|0.6|1|1|2.8|5|60|66|72||26|||40||27|30|35|0|0|0|2|3|4||||1.35|1.36|1.38||||1.56|1.57|1.62|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||31.2|32.9|35|17.1|19.9|23.7|46|46|47|3|5|6|41|47|53|19|21|25|19|23|29|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.3|2|21.9|24.4|28.1||||18.4|22.4|27.8|5.6|6.5|7.3|5.6|6.1|7.3|||||||3.1|5.9|9.1|||||||||||||||||||||"21905277"|"64605877"
"A"||"A"|||15|20|25|30|46|61||26||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|1|3|5|0|0.1|0.2|0|0.2|0.4|0.1|0.3|0.5|0.3|0.5|0.8|1|1.9|5|56|64|72||24|||40||27|33|39|0|0|0|2|2.5|3||||1.26|1.32|1.37||||1.48|1.54|1.57|2.65|1.41|2.7|4.23|0.18|0.21|0.22||||30.8|33.1|35.1|16.6|20.3|23.9|46|48|50|3|5.2|6|41|48|55|19|23|28|18|25|33|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.3|2|21.9|26.3|30.5||||18.5|24.7|30.2|5.6|6.5|7.3|5.6|6.1|7.3|||||||3.1|5.9|9|||||||||||||||||||||"21905277"|"64605878"
"BC"||"BC"|||91|135|150|200|200|200||65||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|1|3|5|0|0.1|0.2|0|0.3|0.5|0.1|0.3|0.5|0.3|0.5|0.8|1|1.8|5|54|62|69||20|||42||30|35|42|0|0|0|0.3|0.5|1||||1.39|1.4|1.41||||1.68|1.69|1.81|2.65|1.41|2.7|4.23|0.16|0.19|0.21||||31.2|33|35.5|17.2|20.2|24.7|44|45|45|6|6.5|9|42|46|55|21|25|31|20|26|35|".43"|".43"|0|0|2|0|0|0|0|0|0|0|0.3|2|22.6|26.2|31.4||||21|26.1|70.4|6.1|7.3|8.4|6.1|7|7.8|||||||0|3|7.1|||||||||||||||||||||"21905277"|"64605881"
"Bt1"||"B"||1|19|36|45|61|75|91||39||0|0|0|0|0|0|100|100|100|100|100|100|92|99|100|85|95|100|1|7|15|0|0.4|3|0|0.5|3|0.1|0.6|3|0.1|1.2|5|1|4.3|10|25|41|58||17|||24||40|52|60|0|0|0|0.7|2|2||||1.35|1.38|1.45||||1.72|1.75|1.79|2.65|0.01|0.22|0.42|0.1|0.13|0.16||||30.8|34.8|36.7|22.3|30.1|34.3|43|46|47|6|8.2|9|51|65|72|29|38|44|26|41|52|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0.2|2|29.7|38.6|43.7||||26.9|36.8|51.7|5.6|6.7|7.8|5.1|6.2|7.3|||||||2.1|6.6|10.2|||||||||||||||||||||"21905278"|"64605885"
"Bt2"||"B"||2|61|75|91|120|142|180||67||0|0|0|0|0|0|100|100|100|100|100|100|93|99|100|85|95|100|1|7|15|0|0.3|3|0|0.4|3|0.1|0.7|3|0.1|1.9|5|1|3.7|10|25|39|56||17|||22||40|54|60|0|0|0|0.5|0.6|1||||1.4|1.45|1.5||||1.84|1.89|2.04|2.65|0.01|0.22|0.42|0.1|0.13|0.16||||30.9|38.5|39.5|22.4|30.1|33.8|41|43|45|9|9.3|12|52|65|72|29|40|44|26|43|52|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0.2|2|29.4|38.3|42.7||||27.1|35|50.7|5.6|6.7|7.8|5.1|6.2|7.3|||||||2|6.1|9.7|||||||||||||||||||||"21905278"|"64605886"
"C"||"C"|||120|142|180|200|200|200||58||0|0|0|0|0|0|100|100|100|100|100|100|81|88|99|70|81|97|1|21|25|0|4.5|5|0|6.1|10|0.1|4.2|7|0.1|3.2|7|1|3|7|15|39|63||14|||25||35|40|60|0|0|0|0.2|0.4|0.7||||1.3|1.38|1.5||||1.6|1.68|1.79|2.65|0.42|0.91|1.41|0.1|0.15|0.2||||28.9|30.6|41.1|19|21.9|33|41|46|48|6|6.8|9|46|51|70|25|29|44|16|24|49|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0.1|2|25.4|29.2|42.2||||24.9|28.5|50.2|6.6|7.1|7.8|6.1|6.5|7.3|||||||1.5|3.9|6.8|||||||||||||||||||||"21905278"|"64605882"
"Ap"||"A"|||0|0|0|18|20|30||20||0|0|0|0|0|0|100|100|100|100|100|100|95|99|100|88|94|100|1|10|15|0|0.1|3|0|0.4|3|0.1|0.8|3|0.1|1.5|5|1|7.2|10|40|50|59||22|||28||40|40|50|0|0|0|2|3|4||||1.1|1.15|1.4||||1.3|1.35|1.6|2.65|1.41|2.7|4.23|0.13|0.16|0.16||||30.5|31.1|34|21.8|22.8|28.5|44|53|55|3|5.5|6|52|55|66|28|28|36|26|30|43|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.2|2|30.8|31.2|38.2||||26|26.4|37.1|5.6|6.1|6.5|5.1|5.5|6.5|||||||6.3|7.8|10.3|||||||||||||||||||||"21905278"|"64605883"
"BA"||"BA"|||18|20|30|19|36|45||16||0|0|0|0|0|0|100|100|100|100|100|100|93|99|100|85|95|100|1|9|15|0|0.2|3|0|0.5|3|0.1|0.5|3|0.1|1.4|5|1|6.4|10|40|44|59||20|||24||40|47|59|0|0|0|1|2|4||||1.35|1.4|1.45||||1.66|1.71|1.81|2.65|0.42|0.91|1.41|0.12|0.15|0.16||||31.1|33.6|37.7|22.8|27.7|36.7|43|45|47|6|6.8|9|51|60|76|29|34|43|26|37|52|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.2|2|30.1|35.4|44.7||||27.1|32.1|42.2|5.6|6.1|6.5|5.1|5.5|6.5|||||||5.8|7.9|11|||||||||||||||||||||"21905278"|"64605884"
"Ap"||"A"|||0|0|0|13|18|25||18||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|99|100|0.5|2|5|0|0.1|0.3|0|0.2|1|0.1|0.2|1|0.2|0.5|2|0.3|1|2|40|45|55||10|||35||40|53|55|0|0|0|2|3.5|5||||1.1|1.25|1.35||||1.56|1.75|1.86|2.65|0.01|0.22|0.42|0.11|0.13|0.16||||31.1|35.2|36.3|22.8|30.8|33.3|47|50|56|9|11.1|15|55|70|77|29|39|40|30|46|50|".20"|".20"|0|0|1|0|0|0|0|1|2|0|0.5|2|30.8|40|41.7||||29.8|37.4|80.7|6.1|6.5|7.8|6.1|6.2|7.3|||||||2|7.8|10|||||||||||||||||||||"21905286"|"64605920"
"Bssg1"||"B"||1|33|45|66|81|112|152||67||0|0|0|0|0|0|100|100|100|100|100|100|93|100|100|87|98|100|0.5|3|5|0|0.1|1|0|0.3|1|0|0.2|2|0|0.4|2|0.2|2|3|35|40|55||5|||35||40|57|60|0|0|0|1|1.5|2||||1.1|1.25|1.35||||1.73|1.86|1.94|2.65|0.01|0.22|0.42|0.1|0.13|0.16||||30.5|35.2|36.1|21.7|30.9|32.9|47|50|56|9|12|16|53|70|76|29|42|45|27|48|54|".24"|".24"|0|0|3|0|0|0|0|4|7|0|0.5|2|30.1|41.4|43.7||||27.8|38.6|82.7|6.1|7.2|7.8|6.1|6.7|7.3|||||||1.5|4.5|8.8|||||||||||||||||||||"21905286"|"64605922"
"Bssg2"||"B"||2|81|112|152|200|200|200||88||0|0|0|0|0|0|100|100|100|100|100|100|94|100|100|89|98|100|0.5|3|5|0|0.1|1|0|0.2|1|0|0.2|2|0|0.5|2|0.2|2|3|35|43|55||8|||35||40|54|60|0|0|0|0.5|0.9|1.5||||1.1|1.25|1.35||||1.75|1.87|1.97|2.65|0.01|0.22|0.42|0.1|0.13|0.16||||30.2|34.2|35.9|21.2|28.8|32.4|47|50|56|9|11|16|52|66|75|29|40|45|28|45|54|".28"|".28"|0|1|3|0|0|0|0|5|8|0|0.5|2|29.4|38.8|43.2||||27|77.4|82.2|6.1|7.8|8.4|6.1|7.3|7.8|||||||0|2|8.5|||||||||||||||||||||"21905286"|"64605923"
"A"||"A"|||13|18|25|33|45|66||27||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|99|100|0.5|2|5|0|0.1|0.3|0|0.2|1|0.1|0.2|1|0.2|0.5|2|0.3|1|2|40|45|55||10|||35||40|53|55|0|0|0|1|2.5|4||||1.1|1.25|1.35||||1.56|1.77|1.88|2.65|0.01|0.22|0.42|0.11|0.13|0.16||||30.5|34.7|35.8|21.7|29.9|32.3|47|50|56|9|11|15|53|68|75|29|39|41|29|46|50|".28"|".28"|0|0|1|0|0|0|0|2|3|0|0.5|2|30.1|39.5|41.4||||29.5|37.5|80.4|6.1|6.7|7.8|6.1|6.3|7.3|||||||1.5|6.6|9.6|||||||||||||||||||||"21905286"|"64605921"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|6|12|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.2|0.7|1.5|2|4.9|12|62|70|78||40|||30||20|24|26|0|0|0|2|3|4||||1.25|1.34|1.44||||1.4|1.49|1.6|2.65|4.23|9|14.11|0.21|0.22|0.23||||28.4|30.8|32.2|13.2|16.5|18.7|43|47|50|3|3.6|6|35|41|46|13|16|18|12|17|21|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.2|2|17|20.4|22.2||||13.6|18.8|20.8|5.6|6.1|6.5|5.6|5.8|6.5|||||||4.7|6.5|8.5|||||||||||||||||||||"21905287"|"64605924"
"A"||"A"|||15|20|25|25|36|50||16||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|2|5|10|0|0.1|0.2|0|0.1|0.2|0|0.1|0.2|0.2|0.6|1.2|2|4.1|10|59|68|76||35|||33||22|27|32|0|0|0|1.5|2.5|3.5||||1.24|1.28|1.33||||1.41|1.45|1.52|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||28.3|30.9|33.1|13|16.7|20.3|47|49|51|3|4.2|6|35|43|50|15|19|22|13|20|26|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.2|2|18.4|22.5|26.6||||14.6|19.7|25.6|5.6|6.1|6.5|5.6|5.8|6.5|||||||4.7|6.6|8.8|||||||||||||||||||||"21905287"|"64605925"
"Bt1"||"B"||1|25|36|50|61|99|122||63||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|5|10|0|0|0.1|0|0|0.1|0|0.1|0.2|0.1|0.6|1.2|2|4.3|10|55|63|71||31|||32||27|32|35|0|0|0|1|1.5|3||||1.32|1.36|1.39||||1.54|1.58|1.62|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.4|32.4|34.4|15.9|19.2|22.5|45|46|48|3|5.1|6|39|45|51|19|23|25|18|24|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|21.7|25.7|28.7||||18.8|24.1|28.5|5.6|6.5|7.3|5.6|6.2|6.5|||||||2.7|5.5|8.8|||||||||||||||||||||"21905287"|"64605926"
"Bt2"||"B"||2|61|99|122|112|142|180||43||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|5|10|0|0|0.1|0|0|0.1|0|0.1|0.2|0.1|0.6|1.2|2|4.3|10|55|62|70||31|||31||27|33|35|0|0|0|0.7|0.9|1.5||||1.36|1.4|1.43||||1.59|1.63|1.67|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.4|32.7|33.7|16|19.6|21.4|44|45|46|3|5.2|6|38|45|48|19|23|25|17|24|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|21.4|25.9|27.9||||19.7|24.6|26.4|6.1|6.7|7.3|5.6|6.4|7.3|||||||2.6|4.8|6.9|||||||||||||||||||||"21905287"|"64605927"
"C"||"C"|||112|142|180|200|200|200||58||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|89|97|100|2|6|12|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.3|0.8|1.5|2|4.8|12|53|64|76||32|||32||20|30|35|0|0|0|0.5|0.7|1||||1.36|1.38|1.41||||1.56|1.58|1.64|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||27.2|31.4|33.2|11.7|17.4|20.5|44|46|46|3|4.6|6|32|42|47|13|21|25|10|22|28|".49"|".49"|0|0|3|0|0|0|0|0|0|0|0.2|2|16.2|23.6|27.5||||14.4|22.9|66.5|6.1|7.2|7.8|5.6|6.9|7.3|||||||0.5|3.1|6.6|||||||||||||||||||||"21905287"|"64605928"
"Bt1"||"B"||1|28|41|50|50|71|112||30||0|0|0|0|0|0|75|94|99|59|90|98|55|90|98|53|89|98|1|2|6|0|0.1|1|0|0.1|1|0|0.2|1|0.1|0.3|2|0.1|1.3|5|38|51|59||22|||29||40|47|60|0|0|0|1|1.5|3||||1.3|1.4|1.55||||1.67|1.77|1.84|2.65|0.42|0.91|1.41|0.1|0.14|0.15||||22.7|31.8|36.9|16.7|26.1|35.2|29|42|48|6|7.7|9|51|60|74|29|35|44|11|34|51|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.3|2|31|37.1|46.6||||25.5|34.9|54.6|5.6|6.7|7.8|5.6|6.3|7.8|||||||2.4|6.2|10.8|||||||||||||||||||||"21905288"|"64605931"
"Bt2"||"B"||2|50|71|112|98|109|120||38||0|0|0|0|0|0|77|95|99|61|91|98|58|91|98|56|89|98|1|3|10|0|0.2|1|0|0.1|1|0|0.2|2|0.1|0.4|4|0.1|2.1|5|38|52|59||23|||29||40|45|60|0|0|0|0.5|0.8|1||||1.3|1.45|1.55||||1.66|1.81|1.91|2.65|0.42|0.91|1.41|0.09|0.14|0.15||||22.4|31.2|36.1|16.2|25.1|33.5|29|41|48|6|7.3|9|50|58|70|29|34|44|11|32|50|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.4|2|30.2|35.5|44.6||||25.7|33.2|52.6|5.6|6.7|7.8|5.6|6.3|7.8|||||||2.1|5.8|9.9|||||||||||||||||||||"21905288"|"64605932"
"BC"||"BC"|||98|109|120|102|130|155||21||0|0|0|0|0|0|78|95|99|64|92|98|60|91|98|58|90|98|1|3|9|0|0.5|1|0|0.3|1|0|0.2|1|0.1|0.4|2|0.1|1.6|7|41|55|64||33|||22||35|42|55|0|0|0|0.2|0.6|1||||1.4|1.45|1.6||||1.7|1.75|1.9|2.65|0.42|0.91|1.41|0.09|0.16|0.19||||22.2|30.1|34.9|14.8|22.6|30.8|29|41|44|6|6.2|9|46|52|66|25|30|40|11|29|45|".37"|".37"|0|0|2|0|0|0|0|0|0|0|0.4|2|25.8|31.7|41.3||||24.4|33.2|80.3|6.6|7.5|8.4|6.6|7.2|8.4|||||||0|3.1|6.8|||||||||||||||||||||"21905288"|"64605933"
"C"||"C"|||102|130|155|200|200|200||70||0|0|0|0|0|0|78|95|99|64|92|98|60|91|98|57|89|98|2|5|9|0|0.6|1|0|0.4|1|0|0.2|1|0.1|0.5|2|0.1|3.3|7|42|55|63||26|||29||35|40|55|0|0|0|0.2|0.5|1||||1.4|1.45|1.6||||1.69|1.74|1.9|2.65|0.42|0.91|1.41|0.09|0.16|0.19||||22.2|29.5|34.9|14.8|21.4|30.8|29|41|44|6|6|9|46|50|66|25|29|40|11|27|45|".37"|".37"|0|0|2|0|0|0|0|0|0|0|0.4|2|25.8|30.2|41.3||||24.3|31.7|80.3|6.6|7.5|8.4|6.6|7.2|8.4|||||||0|2.9|6.8|||||||||||||||||||||"21905288"|"64605934"
"Ap"||"A"|||0|0|0|18|25|36||25||0|0|0|0|0|0|82|95|100|71|92|100|68|92|100|65|90|100|1|5|8|0|0.1|1|0|0.1|1|0|0.1|1|0.1|0.2|2|0.1|4.5|7|53|62|71||33|||29||28|33|39|0|0|0|2|3|4||||0.95|0.96|1.3||||1.05|1.06|1.4|2.65|1.41|2.7|4.23|0.18|0.2|0.21||||24.3|29.2|31.9|10.9|15.1|18.2|40|56|58|3|3.1|6|42|49|57|19|24|28|10|23|33|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.3|2|23.1|27.9|32||||20.3|25.9|31.1|5.6|6.5|7.3|5.6|6.1|7.3|||||||3.2|6.3|9.6|||||||||||||||||||||"21905288"|"64605929"
"BA"||"BA"|||18|25|36|28|41|50||16||0|0|0|0|0|0|78|92|100|63|87|100|60|87|100|58|85|100|1|4|8|0|0.1|1|0|0.1|1|0|0.1|1|0.1|0.3|2|0.1|3.4|7|53|61|70||28|||33||28|35|39|0|0|0|2|2.5|4||||0.95|0.98|1.3||||1.06|1.09|1.41|2.65|1.41|2.7|4.23|0.17|0.19|0.21||||23.1|29|32.1|10.4|15.4|18.6|38|54|58|3|3.4|6|42|50|57|19|25|28|8|23|33|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.3|2|23.1|29.2|32||||20.2|27|31.2|5.6|6.5|7.3|5.6|6.2|7.3|||||||3.2|6.3|9.6|||||||||||||||||||||"21905288"|"64605930"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|95|100|100|89|100|100|86|100|100|82|97|100|2|7|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.8|2|6.2|10|64|69|77||40|||29||18|24|26|0|1|2|2|3|4||||1.31|1.38|1.44||||1.46|1.53|1.64|2.65|4.23|9|14.11|0.21|0.22|0.23||||26.2|31.1|32.5|11.7|17|19.3|39|44|46|3|3.4|6|33|40|46|11|16|18|8|17|21|".32"|".32"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|19.6|20.6||||15.3|52.9|59.6|7.4|7.9|8.4|7.4|7.5|7.8|||||||0|1.5|3.3|||||||||||||||||||||"21905289"|"64605935"
"A"||"A"|||15|20|25|41|58|71||38||0|0|0|0|0|0|94|100|100|89|100|100|85|100|100|80|97|100|2|6|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.6|2|5.2|10|60|68|78||38|||30||18|26|30|0|1|2|2|2.5|3||||1.28|1.32|1.35||||1.44|1.48|1.57|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.9|30.9|32.5|11.3|16.7|19.3|42|46|48|3|3.8|6|33|41|47|11|17|21|8|18|24|".32"|".32"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|21|23.5||||24.7|54.3|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|1.2|1.9|||||||||||||||||||||"21905289"|"64605936"
"AC"||"AC"|||41|58|71|61|97|130||39||0|0|0|0|0|0|94|100|100|89|100|100|85|100|100|81|98|100|1|5|10|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|1|4.6|10|60|69|80||38|||31||18|26|30|0|1|2|1|1.5|3||||1.31|1.35|1.39||||1.47|1.51|1.6|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.1|30.3|32.8|10.3|15.9|19.8|42|46|47|3|3.8|6|30|39|47|11|17|21|7|18|24|".37"|".37"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.1|20.6|23.5||||24.3|53.9|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|0.8|1.9|||||||||||||||||||||"21905289"|"64605937"
"C"||"C"|||61|97|130|200|200|200||103||0|0|0|0|0|0|95|100|100|89|100|100|84|100|100|77|96|100|3|8|30|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|3|7.6|30|48|67|79||37|||30||18|25|30|0|1|2|0.3|0.7|1||||1.38|1.4|1.42||||1.54|1.56|1.66|2.65|4.23|9|14.11|0.18|0.21|0.23||||24.6|29.7|31.7|9.8|14.9|18|41|44|45|3|3.6|6|29|36|43|11|17|21|6|16|23|".49"|".49"|1|5|10|0|0|0|0|0|0|0|0.5|2|14.4|19.3|22.5||||23.6|52.6|61.5|7.9|8.2|8.4|7.4|7.7|7.8|||||||0|0|1.1|||||||||||||||||||||"21905289"|"64605938"
